test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.42764438348325
cable,96.85157421289357,95.65142825681997
capsule,91.34423613881133,98.09432692095098
carpet,98.7158908507223,99.02065584773945
grid,78.19548872180451,76.19141820173519
hazelnut,100.0,98.50681193206442
leather,100.0,99.30225273916577
metal_nut,94.4770283479961,97.36351468325452
pill,95.5810147299509,97.55210422452339
screw,94.46607911457265,99.34347556050517
tile,99.27849927849928,95.4830810969704
toothbrush,99.72222222222223,98.56174308912269
transistor,99.12500000000001,94.35854585838484
wood,97.19298245614036,94.51823500768083
zipper,97.47899159663865,98.63314795552596
