method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,8.073919193161553,92.54413784413785,98.75,0.8299999999999998,99.99765588373182,92.65942934900522,0.22862175926778533,0.07455862155862156,1.0,0.0,4.6329642209120845,8.31039771900919,2.7950849718747373,0.010000000000000009,0.005241603322786117,5.798269223313615,0.16059756202452488,0.0831039771900919,0.0
acs-trim_min-mode,5.7142857142857135,0.49504950495049505,9.772727272727273,98.75,0.15,99.99765588373182,99.96484467439586,0.9168044934522882,0.9022727272727273,0.9428571428571428,7.824607964359515,0.857450894836078,15.819553232086232,2.7950849718747373,0.0,0.005241603322781351,0.0349399828281672,0.07363937046446344,0.15819553232086234,0.07824607964359515
acs-trim_min-mean,5.7142857142857135,0.0,0.0,100.0,0.12,100.0,99.98828695272096,0.9702737196227222,1.0,0.9428571428571428,7.824607964359515,0.0,0.0,0.0,0.0273861278752583,0.0,0.016038768866662174,0.04070438578355143,0.0,0.07824607964359515
acs-truncate_min-none,0.0,19.78845089477892,99.02454846392946,98.75,0.9399999999999998,99.99765588373182,80.913365483284,0.08859778845483272,0.009754515360705342,1.0,0.0,7.16489456731387,0.20486545138613227,2.7950849718747373,0.0,0.005241603322781351,4.928510257345829,0.012006867813326685,0.002048654513861342,0.0
acs-truncate_min-mode,5.7142857142857135,1.188118811881188,21.606060606060606,98.75,0.496,99.99765588373184,99.9320676503703,0.8496796349682739,0.7839393939393939,0.9428571428571428,7.824607964359515,1.1396895478436968,20.151401230026586,2.7950849718747373,0.0054772255750516665,0.005241603322781351,0.03896043324810613,0.07404057960184464,0.20151401230026583,0.07824607964359515
acs-truncate_min-mean,5.7142857142857135,0.0,0.0,100.0,0.472,100.0,99.98828695272096,0.9702737196227222,1.0,0.9428571428571428,7.824607964359515,0.0,0.0,0.0,0.02167948338867879,0.0,0.016038768866662174,0.04070438578355143,0.0,0.07824607964359515
acs-half_min-none,0.0,7.6526658877067835,90.55145439407781,100.0,0.764,100.0,93.17586774006486,0.24926472785496187,0.09448545605922186,1.0,0.0,4.854888886580022,12.625033702106357,0.0,0.01516575088810312,0.0,5.379662718802694,0.19600974972181232,0.1262503370210635,0.0
acs-half_min-mode,5.7142857142857135,0.0,0.0,94.29659215671354,0.11200000000000002,94.28571428571429,99.98828695272096,0.9702737196227222,1.0,0.9428571428571428,7.824607964359515,0.0,0.0,7.809712826082187,0.15336231610144654,7.824607964359517,0.016038768866662174,0.04070438578355143,0.0,0.07824607964359515
acs-half_min-mean,8.571428571428571,0.0,0.0,91.46956421979363,0.19,96.67262115501066,99.98243728885427,0.9541181605456878,1.0,0.9142857142857143,12.777531299998799,0.0,0.0,12.714407754094982,0.1371130920080209,4.7641373975813135,0.026168178420488197,0.06901281458317536,0.0,0.12777531299998796
lof,0.0,57.254781378759006,98.79809054387029,99.1751700680272,1.0,99.99866050498962,85.1722976565361,0.10100845734609079,0.012019094561297072,1.0,0.0,6.460429478173359,0.1496656704042882,1.844375797767687,0.0,0.0029952018987352363,0.023743094124852822,0.0062497954485466545,0.0014966567040428527,0.0
lof_norm,0.0,58.74361970358526,98.79809054387029,98.4669140383426,1.0,99.99665126247405,85.1722976565361,0.10100845734609079,0.012019094561297072,1.0,0.0,4.643049371208461,0.1496656704042882,3.4280844256165492,0.0,0.007488004746832233,0.023743094124852822,0.0062497954485466545,0.0014966567040428527,0.0
if,2.8571428571428568,14.347826086956522,97.46427196023465,80.89370357416294,1.0,99.73768283578964,91.17402501404285,0.14365112830095111,0.025357280397653465,0.9714285714285713,6.3887656499993986,4.130451732772968,1.6005655530807736,10.540683035681113,0.0,0.27508221417912304,4.233211737696346,0.047046549603132884,0.016005655530807683,0.06388765649999402
if_norm,0.0,11.697927556730829,96.96640583289232,85.44098941023267,1.0,99.89113843742902,91.98148474097252,0.15968949020428674,0.030335941671076803,1.0,0.0,2.6945742795122207,2.1648841884277616,11.999027486784094,0.0,0.17608655117758704,4.000430139141553,0.062116235941504915,0.02164884188427761,0.0
ocsvm,5.7142857142857135,53.1431031301888,99.6627425890924,41.06430068160593,1.0,92.67703134570425,50.14755368232727,0.03725525441939763,0.003372574109075842,0.9428571428571428,12.777531299998797,5.013422705711435,0.04315382979700422,27.95146015730736,0.0,8.049681279416356,0.05446159612794119,0.01018310116377355,0.0004315382979701265,0.12777531299998796
