test_data_name,image_auroc,pixel_auroc
bottle,37.22222222222222,49.19760842521066
cable,99.1566716641679,97.94479789778269
capsule,96.01116872756282,98.59931406958835
carpet,77.92937399678972,64.53576452904906
grid,98.57978279030911,98.61406507268926
hazelnut,100.0,98.65637461778785
leather,42.59510869565217,62.38125435579715
metal_nut,54.3010752688172,64.20730546968694
pill,95.58101472995091,97.81043948797041
screw,95.88030334084854,99.18149933624703
tile,78.53535353535352,75.06452311850731
toothbrush,58.88888888888889,81.54193167452489
transistor,71.54166666666666,59.17751191247949
wood,97.71929824561403,90.47790792186157
zipper,28.728991596638654,73.70456137439531
