test_data_name,image_auroc,pixel_auroc
bottle,44.047619047619044,63.24288422011337
cable,53.298350824587715,60.35895583355042
capsule,35.4607100119665,90.1029676062582
carpet,98.63563402889245,98.898393156669
grid,70.92731829573935,25.541429833792606
hazelnut,78.39285714285712,90.38706366932593
leather,64.84375,85.504261692938
metal_nut,99.8533724340176,98.31020225873857
pill,96.1811238406983,97.89458515962654
screw,94.03566304570609,98.94912427321154
tile,98.26839826839827,95.06329972022944
toothbrush,99.44444444444444,98.53450553019859
transistor,45.58333333333333,64.25654240189183
wood,98.59649122807016,95.07044320370619
zipper,97.61029411764706,98.66384518065907
