test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.41981411368972
cable,3.260869565217391,22.125124079702086
capsule,72.91583566015157,37.68497723546832
carpet,97.8330658105939,98.99820584892421
grid,74.43609022556392,73.16402722146968
hazelnut,0.0,19.270817847753005
leather,100.0,99.321254083541
metal_nut,94.52590420332355,96.4514181281689
pill,92.08947081287506,96.20806793868898
screw,17.913506866161104,12.499078416283993
tile,0.974025974025974,20.734646440121598
toothbrush,33.333333333333336,21.796416528868402
transistor,96.25,91.32379447441828
wood,98.33333333333333,94.67352902033393
zipper,94.14390756302521,97.60328685583336
