test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.41482368386126
cable,86.20689655172413,90.00800865683013
capsule,89.30993218986836,98.18183992987117
carpet,93.61958266452648,88.91876130469706
grid,85.54720133667503,80.94425650205251
hazelnut,98.60714285714288,97.20238668463692
leather,100.0,99.28747513511011
metal_nut,82.79569892473118,45.980067866768294
pill,85.54282596835789,46.64122377446109
screw,71.01865136298422,96.55539387440955
tile,99.13419913419914,95.59327434669427
toothbrush,98.88888888888889,97.57900376136689
transistor,91.87500000000001,66.02862259354269
wood,99.12280701754386,94.65254697737608
zipper,88.31407563025209,76.07277708199852
