method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,9.727866473149492,81.1309520124157,97.70598949737894,0.8160000000000001,99.93532325417371,87.96907812356949,0.40434882106240577,0.1886904798758429,1.0,0.0,2.6118959490539804,4.914219731430587,1.889662963710631,0.01949358868961788,0.05858001438004391,2.5863949387634633,0.05256382889135346,0.04914219731430586,0.0
acs-trim_min-mode,0.0,6.494920174165458,75.46290149077382,99.41155913978494,0.156,99.9900468384075,91.35878145694733,0.4710543199705416,0.24537098509226177,1.0,0.0,2.5063548710437926,4.66512259521153,1.3157937641793103,0.013416407864998736,0.02225594591187794,2.158776068291764,0.05072723875432943,0.04665122595211536,0.0
acs-trim_min-mean,0.0,4.771407837445574,70.8724982998154,100.0,0.164,100.0,92.72981077432632,0.5141033751280968,0.2912750170018459,1.0,0.0,1.3543637232103805,9.660776329874052,1.5888218580782548e-14,0.021908902300206652,0.0,2.9092958873026786,0.09389793043208393,0.09660776329874046,0.0
acs-truncate_min-none,0.0,15.838171262699564,84.81860384545834,97.67342087624003,0.9339999999999999,99.933656141054,84.31585267186165,0.35480417622097676,0.15181396154541646,1.0,0.0,3.7282844945577827,3.7300465883382032,2.2211606961306805,0.008944271909999111,0.08006153939331989,2.9517684698130124,0.04791194572147582,0.037300465883382046,0.0
acs-truncate_min-mode,0.0,8.033381712626996,79.13928169810562,96.09046147587756,0.506,99.84471069521013,89.43138629198074,0.42786124848368595,0.20860718301894382,1.0,0.0,2.465655904653365,6.107689649940162,4.779023311874394,0.01341640786499875,0.2703327905305143,0.9136382382190286,0.0641646243905638,0.061076896499401644,0.0
acs-truncate_min-mean,0.0,6.5094339622641515,74.52614506740282,99.15318113383108,0.49800000000000005,99.97081472110374,91.21669590473175,0.4731836105502615,0.25473854932597184,1.0,0.0,3.237725719056864,11.459568526428415,1.7962763838984523,0.017888543819998333,0.0631009509578365,2.627206536426328,0.11325287696258578,0.11459568526428415,0.0
acs-half_min-none,0.0,13.8933236574746,83.53753315649867,97.96692206046866,0.748,99.94500992224062,86.00308269262314,0.3750532077418226,0.16462466843501328,1.0,0.0,6.636158312188459,0.9885459858804463,1.9316308259046981,0.023874672772626657,0.06502371252068923,3.3326272381236786,0.010443411425847511,0.00988545985880446,0.0
acs-half_min-mode,0.0,6.701741654571843,74.04067901152972,97.46766001925485,0.026000000000000002,99.7821658047328,91.47420525550842,0.47983009559835244,0.2595932098847028,1.0,0.0,3.8042627555543693,10.797392403193436,5.662484339086663,0.026076809620810597,0.4870920684414181,2.776006987192201,0.10451539886020365,0.10797392403193434,0.0
acs-half_min-mean,0.5,4.201741654571843,68.4072043142252,97.43189300718834,0.05,99.8001039832794,93.86788450181484,0.5403687664979873,0.3159279568577481,0.9949999999999999,1.1180339887498947,1.7353405899845387,6.46831868879915,4.670480535670488,0.0458257569495584,0.2760587021969304,2.0652440736727846,0.05433670004613211,0.0646831868879915,0.011180339887498962
lof,81.47967479674796,55.88171262699565,96.15738777854578,7.8422651998099955,1.0,38.2934035153291,83.3395791053772,0.021810132913599282,0.03842612221454224,0.18520325203252033,11.199220651978983,9.85489484979527,3.1101577830696847,8.434036900349628,0.0,8.244594270262484,0.24574654699294923,0.05610198716735668,0.031101577830696843,0.11199220651978985
