test_data_name,image_auroc,pixel_auroc
candle,93.72999999999999,98.84803056854702
capsules,64.81666666666668,97.90569111066712
cashew,96.98,97.80589609937375
chewinggum,98.30000000000001,99.37832380376693
fryum,93.08,89.99835026078749
macaroni1,95.13000000000001,99.49196186380776
macaroni2,43.86,83.39200302982736
pcb1,96.52000000000001,99.82051343628464
pcb2,92.85,96.73109954131053
pcb3,95.02970297029702,98.86602321085654
pcb4,71.94059405940594,78.83910716268865
pipe_fryum,98.02,98.75646899756242
