test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.42612417732468
cable,95.5022488755622,94.88755345806968
capsule,91.54367770243319,98.36205867885378
carpet,97.75280898876404,98.97260020230027
grid,88.13700918964076,90.80033180362302
hazelnut,96.75,97.93465834949731
leather,100.0,99.21984382445855
metal_nut,97.0674486803519,96.32779019377583
pill,90.48008728859791,96.70669075924097
screw,71.0801393728223,96.58715039499064
tile,99.45887445887448,95.55682369035881
toothbrush,99.44444444444444,98.01154725593273
transistor,93.37500000000001,74.21183761664032
wood,98.7719298245614,95.10050770625543
zipper,95.98214285714286,98.08541214698305
