test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.49698017325095
cable,99.11919040479759,92.01479974670875
capsule,94.4954128440367,98.51077525883954
carpet,99.19743178170144,99.15377102667794
grid,91.72932330827066,93.91408110922322
hazelnut,100.0,98.35697277294166
leather,100.0,99.26197212890244
metal_nut,99.8533724340176,78.05006146241453
pill,87.72504091653029,96.31825248231608
screw,70.46525927444148,97.50643379318639
tile,99.13419913419914,95.29782765626162
toothbrush,91.3888888888889,96.66335427859634
transistor,94.95833333333333,79.94526804990325
wood,97.19298245614034,93.55048510450814
zipper,98.13550420168067,98.4146426861558
