test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.36166988558479
cable,98.91304347826087,89.993599170576
capsule,87.23573992820104,98.41557679434248
carpet,99.35794542536117,99.02575854192094
grid,91.81286549707602,88.5826029223469
hazelnut,99.57142857142857,98.52496851091476
leather,100.0,99.22993033711006
metal_nut,99.95112414467253,96.38883899948672
pill,89.06164757228588,95.94596536878575
screw,70.71121131379381,98.14704422685651
tile,98.98989898989899,95.11061151150838
toothbrush,87.77777777777777,96.9999241230404
transistor,94.95833333333333,80.04587144499556
wood,96.9298245614035,92.562673296708
zipper,98.16176470588236,98.35474368062637
