method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
dbscan_norm,45.08738449896987,7.553413490828209,52.12510676806088,52.16719148470643,0.14400000000000002,77.0479637723029,97.66119107080158,0.43839242582803095,0.4454155989860578,0.5491261550103014,46.69218404816958,7.506829805342803,32.467565510704524,31.661741712066405,0.1679203423630096,23.144501666803357,2.4323926560392275,0.33203581676667665,0.32062324441204804,0.46692184048169577
dbscan_elbow,0.0,100.0,97.60828231901414,51.19585884049293,0.9916666666666667,50.0,2.3917174339294434,0.0,0.023917176809858588,1.0,0.0,0.0,2.8773955025333557,1.438697751266676,0.006989318615762433,0.0,2.8773954894467852,0.0,0.028773955025333572,0.0
dbscan_elbow_norm,0.0,100.0,97.60828231901414,51.19585884049293,0.9916666666666667,50.0,2.3917174339294434,0.0,0.023917176809858588,1.0,0.0,0.0,2.8773955025333557,1.438697751266676,0.006989318615762433,0.0,2.8773954894467852,0.0,0.028773955025333572,0.0
kmeans,64.94454433326385,47.206356863488345,98.62118374044579,7.455874144188647,5.152,43.52939599360655,53.028047482172646,-0.043578960946002776,0.013788162595542086,0.35055455666736157,37.19498795770546,13.19663569839191,2.3559525643746424,13.11786964062751,1.731183370434503,18.198858053234012,12.455552547608713,0.14225198742342912,0.02355952564374643,0.37194987957705467
kmeans_norm,64.94454433326385,47.206356863488345,98.62118374044579,7.455874144188647,5.152,43.52939599360655,53.028047482172646,-0.043578960946002776,0.013788162595542086,0.35055455666736157,37.19498795770546,13.19663569839191,2.3559525643746424,13.11786964062751,1.731183370434503,18.198858053234012,12.455552547608713,0.14225198742342912,0.02355952564374643,0.37194987957705467
gmm,0.0,100.0,97.60828231901414,51.19585884049293,12.5,50.0,2.3917174339294434,0.0,0.023917176809858588,1.0,0.0,0.0,2.8773955025333557,1.438697751266676,1.525642883146823,0.0,2.8773954894467852,0.0,0.028773955025333572,0.0
gmm_norm,0.0,100.0,97.60828231901414,51.19585884049293,12.5,50.0,2.3917174339294434,0.0,0.023917176809858588,1.0,0.0,0.0,2.8773955025333557,1.438697751266676,1.525642883146823,0.0,2.8773954894467852,0.0,0.028773955025333572,0.0
kde,6.666666666666667,93.33333333333333,91.00955188537542,51.19866080147685,1.0,50.10535853390845,8.945008052590614,0.0008342781435321415,0.0232378144795792,0.9333333333333333,25.370813170246244,25.37081317024624,24.902104434211992,1.441154213508311,0.0,0.30369996019652223,24.63790080215493,0.0015546074091421752,0.02913554913800022,0.2537081317024624
kde_norm,1.8125,32.58450599471859,89.09277747095938,76.94197243794369,1.0,98.5686716502651,78.06681165782113,0.25905674246493293,0.10907222529040629,0.981875,7.151286205750104,19.505383256607864,9.112141184915481,21.99933160127974,0.0,1.7727667158927032,15.117414077712338,0.13584644858691006,0.09112141184915484,0.07151286205750104
affprop,15.60966810966811,15.401901802761891,84.37685594490875,73.53680942657242,0.7346666666666667,90.27180067240202,88.22987568875153,0.29556450655392463,0.15623144055091248,0.8439033189033189,24.393563680706432,8.557385995054483,18.835107787393124,31.880376905442144,0.22323226397221557,16.128507986416846,3.544993911175908,0.22333617015360094,0.18835107787393127,0.2439356368070644
affprop_norm,13.453583453583454,15.64798992005196,83.22666320289653,78.41210662733556,0.7076666666666667,93.9068009887222,88.95321372896433,0.3113920597812114,0.1677333679710347,0.8654641654641655,25.199531635176434,7.967753375628806,19.950167349425953,31.188247991013277,0.21059330528268239,11.751887519264365,3.54401967589587,0.22645273947063993,0.19950167349425954,0.25199531635176436
knnod,19.18156403217379,31.18084009420227,83.78033420291523,69.88599657359626,1.0,92.76396926154835,90.8403869966666,0.2821810131229697,0.16219665797084767,0.8081843596782622,27.054907907601155,12.018435094512444,18.077674347473284,32.9571774963213,0.0,11.738519823631382,1.3382511368243588,0.17292966646145053,0.18077674347473285,0.27054907907601156
knnod_norm,15.747468148382783,31.985773424764684,82.56700105462224,70.31189109455879,1.0,93.07711722559448,91.0834855089585,0.30131778473546106,0.17432998945377767,0.8425253185161722,23.8252133687171,7.933137477469619,20.010605056715605,34.92967333948425,0.0,12.53046011972512,1.5454000420389853,0.18626347200580803,0.20010605056715602,0.23825213368717102
