test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.38700731404974
cable,85.23238380809595,90.7905151789641
capsule,94.6549660949342,98.66290941690664
carpet,98.51524879614769,99.05479936263433
grid,67.83625730994152,71.94424379164694
hazelnut,78.57142857142857,74.76381717900624
leather,96.26358695652173,90.95006162019669
metal_nut,97.40957966764418,97.4785648254489
pill,92.82596835788326,96.89030704365403
screw,92.60094281615085,97.12003654841537
tile,90.007215007215,82.44534153402412
toothbrush,89.44444444444444,88.22292504603757
transistor,97.83333333333334,92.50383062802211
wood,91.57894736842105,94.07533152331025
zipper,97.24264705882352,98.47654641871029
