test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.41765017162638
cable,98.9880059970015,96.89843720419226
capsule,65.17750299162344,96.84755686841672
carpet,99.03691813804173,99.07404397744959
grid,72.93233082706767,75.56004130869039
hazelnut,99.28571428571429,96.61712172021416
leather,100.0,99.28445951220088
metal_nut,99.90224828934507,97.19651485657973
pill,79.89634478996182,96.12221269719528
screw,58.495593359294936,96.44302450471626
tile,98.84559884559884,95.3239309062185
toothbrush,90.55555555555556,97.52492580627586
transistor,99.79166666666667,91.85127851278604
wood,97.28070175438596,94.18500924296627
zipper,96.45483193277312,98.0766397305112
