test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.42249967544804
cable,82.72113943028485,64.02806579599427
capsule,42.122058236936574,92.35154249334371
carpet,98.3948635634029,99.02245097987387
grid,62.15538847117794,63.3477946512739
hazelnut,79.60714285714286,67.04050726021717
leather,100.0,99.28885254930283
metal_nut,58.21114369501467,81.92378073618538
pill,92.74413529732678,95.03659906399359
screw,87.70239803238368,84.66235571559776
tile,96.75324675324676,78.88045586275443
toothbrush,99.72222222222223,98.49811068462334
transistor,93.45833333333333,73.50790611987014
wood,97.71929824561404,92.75685731519062
zipper,90.46743697478992,85.31797137842047
