test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.42495322104853
cable,93.06596701649175,90.50021819424252
capsule,94.45552453131234,96.61843705065137
carpet,99.35794542536117,99.11246921914663
grid,97.99498746867168,97.77536219935263
hazelnut,100.0,98.11792799122803
leather,100.0,99.32596930656113
metal_nut,98.82697947214076,96.17560014885056
pill,95.00818330605564,92.75793667249849
screw,83.5417093666735,98.08048221701193
tile,99.81962481962482,95.45904609427626
toothbrush,88.88888888888889,97.88916303841879
transistor,95.41666666666667,90.18701139107304
wood,96.40350877192982,91.90238488198253
zipper,96.50735294117646,94.59079600512939
