test_data_name,image_auroc,pixel_auroc
candle,90.55000000000001,97.95039529891247
capsules,59.849999999999994,93.01804986691909
cashew,89.20000000000002,95.4011676805683
chewinggum,98.98,99.05887253145242
fryum,86.71999999999998,88.06650953758913
macaroni1,95.59,99.54353800772617
macaroni2,66.01,92.18317077335922
pcb1,72.22999999999999,99.18856613818753
pcb2,75.74000000000001,94.59453184554222
pcb3,96.40594059405942,99.2517007208378
pcb4,99.63366336633665,94.00748150410497
pipe_fryum,99.02,98.94567090414041
