test_data_name,image_auroc,pixel_auroc
bottle,34.6031746031746,40.07894448379208
cable,53.448275862068975,48.485619461563495
capsule,95.93139210211407,98.83610729947395
carpet,84.99197431781701,85.28639360569078
grid,71.34502923976609,26.22065848485265
hazelnut,69.25,87.11592428309717
leather,100.0,99.30328081334288
metal_nut,45.25904203323559,72.34269149917363
pill,57.746863066012,81.36233003457563
screw,93.07235089157615,96.36163643248904
tile,74.63924963924964,61.09049951170156
toothbrush,99.44444444444444,98.46961076480369
transistor,99.70833333333333,96.01580580883278
wood,98.94736842105263,95.17790636942718
zipper,23.5031512605042,77.89600991559286
