test_data_name,image_auroc,pixel_auroc
bottle,99.20634920634922,97.83667474685556
cable,69.74325337331334,82.81429850047259
capsule,62.30554447546868,96.76816434381612
carpet,84.47030497592296,84.05657736254273
grid,57.14285714285714,54.166643891752564
hazelnut,71.35714285714286,74.073190910191
leather,87.02445652173913,92.48740112091606
metal_nut,66.52003910068426,90.74760004002275
pill,78.04146208401528,95.41688880187509
screw,51.67042426726789,89.09613665160785
tile,99.20634920634922,95.8448561787584
toothbrush,90.0,93.75740488584853
transistor,70.58333333333333,68.38934259946072
wood,97.98245614035088,93.91810049598686
zipper,93.30357142857142,88.61388418004155
