test_data_name,image_auroc,pixel_auroc
bottle,99.12698412698413,98.216284023392
cable,89.99250374812594,89.63079499520778
capsule,88.67171918627842,98.34934027019868
carpet,98.75601926163723,99.04519861948242
grid,67.2514619883041,62.274138979259696
hazelnut,100.0,98.64579987816255
leather,100.0,99.28005189599097
metal_nut,89.44281524926687,95.1414365251787
pill,88.10692853246044,95.84118116782886
screw,95.75732732117237,99.40510406745314
tile,98.84559884559884,95.42781368655618
toothbrush,83.61111111111111,96.23550192871525
transistor,95.79166666666667,91.81607483257051
wood,98.85964912280701,94.87037010765906
zipper,97.58403361344537,98.73159639285967
