test_data_name,image_auroc,pixel_auroc
candle,32.74,67.50223368524045
capsules,53.53333333333333,65.99074033975654
cashew,58.739999999999995,86.09771399782757
chewinggum,83.89999999999999,96.87501543562026
fryum,42.24,78.01125908230794
macaroni1,52.949999999999996,75.05069491711286
macaroni2,33.589999999999996,79.02498235405395
pcb1,97.51,99.84120715320634
pcb2,94.50999999999999,98.1493175149243
pcb3,96.12871287128712,99.17581751397128
pcb4,99.7128712871287,97.8127259666572
pipe_fryum,99.38,98.44995911779039
