test_data_name,image_auroc,pixel_auroc
bottle,49.6031746031746,46.317891027389756
cable,55.134932533733135,51.829727622827036
capsule,39.48942959712804,87.80346624024405
carpet,98.83627608346708,99.06138786003373
grid,75.6892230576441,25.523862095475618
hazelnut,100.0,98.6493932581518
leather,100.0,99.2825200630834
metal_nut,29.13000977517106,70.91351091953756
pill,54.58265139116203,73.84035904539351
screw,93.99467103914736,99.33024412828537
tile,99.4949494949495,95.49034411677773
toothbrush,60.55555555555555,81.64247116005373
transistor,76.375,59.464575746723916
wood,97.5438596491228,87.45637687006021
zipper,97.74159663865547,98.7116758981476
