method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,12.631578947368421,98.79725085910653,99.93117687543015,0.79,86.83004975318909
acs-max_step-mode,42.857142857142854,0.0,0.0,72.68869006652902,0.87,99.93128721835092
acs-double_max_step-none,0.0,1.0526315789473684,65.0,99.93117687543015,0.8,99.7022446244955
acs-double_max_step-mode,28.57142857142857,0.0,0.0,86.97440435224331,0.43,99.95419147890061
acs-double_min_bin_count-none,57.14285714285714,1.5789473684210527,92.6829268292683,47.320814079244904,2.9,99.0380210801959
acs-double_min_bin_count-mode,100.0,0.0,100.0,36.93835414413529,8.65,99.81676591560245
acs-min_kde-none,28.57142857142857,48.94736842105264,99.75810353168843,63.8432799134795,1.98,52.72560715675354
acs-double_min_kde-none,28.57142857142857,48.94736842105264,99.75810353168843,65.43768229934781,1.96,52.72560715675354
scs_symmin,28.57142857142857,0.0,0.0,83.51522301969652,0.45,99.95419147890061
scs_indep,28.57142857142857,11.578947368421053,99.12891986062718,85.66676498541605,1.09,86.92166805267334
lof,0.0,43.684210526315795,98.93129770992365,99.98689083341526,1.0,85.15803962945938
if,14.285714285714285,4.736842105263158,97.6470588235294,96.34909710615148,1.0,94.27393488585949
ocsvm,0.0,47.368421052631575,99.67948717948718,87.02520237275915,1.0,50.13742446899414
dbscan,0.0,100.0,99.83967017865322,50.0,11.0,0.16033053398132324
dbscan_adaptive,100.0,0.0,0.0,50.0,2.39,99.83967017615214
dbscan_adaptive_elbow,42.857142857142854,11.578947368421053,99.30191972076788,83.54963458198144,2.39,86.89876347780228
kmeans,42.857142857142854,28.947368421052634,99.7364953886693,57.47550224494478,4.13,65.2542382478714
gmm,0.0,100.0,99.83967017865322,50.0,11.0,0.16033053398132324
kde,0.0,40.0,99.5600251414205,94.98246648969292,1.0,63.719651103019714
affprop,28.57142857142857,11.578947368421053,99.17081260364843,85.64382394389277,0.94,86.25744432210922
